line	average
0	9.425758253480577
1	9.649942796270622
2	9.746698941445816
3	9.842920749578536
4	9.929578760655081
5	9.960943034672631
6	9.968440764904921
7	9.988804637414304
8	10.001043923282419
9	9.961356987859597
10	10.065657000520295
11	10.053957736018464
12	10.072137345723496
13	10.132220712226356
14	10.048526237631243
15	10.106392730296163
16	10.18126533492209
17	10.228142296645736
18	10.248979670896782
19	10.196330353415771
20	10.10131277966785
21	10.011119224285737
22	10.04007471836921
23	10.077230563288579
24	10.09212157465348
25	10.13429461374607
26	10.20562492896548
27	10.18941731916775
28	10.224035229715266
29	10.331368512747673
30	10.299068746395001
31	10.32017512177192
32	10.346338405370087
33	10.315492903328423
34	10.303286833237756
35	10.383242501220208
36	10.424389991096461
37	10.390744259655984
38	10.3527955903111
39	10.277372683168243
40	10.256949280827158
41	10.258878061660493
42	10.363082378862744
43	10.495509273884391
44	10.465141428941685
45	10.411515616263111
46	10.3942823864837
47	10.261750624148391
48	10.305407162962311
49	10.374154640765466
50	10.344070441832539
51	10.436934160801254
52	10.34703036784671
53	10.373064634565754
54	10.388469797561182
55	10.31839347388232
56	10.532615868149561
57	10.620360054877361
58	10.819375072957717
59	10.9798720226601
60	10.915098342142858
61	10.855270562928572
62	10.707538370187889
63	10.348875888937888
64	10.226955253937888
65	10.139153766516836
66	9.862115629197996
67	10.065168401023392
68	9.961073101023391
69	9.827242599801588
70	10.226126299801587
71	10.199874340773809
72	10.266957142857143
73	10.436395106249998
74	10.188995506249999
75	10.199544752083334
76	10.277630920833332
77	10.545967212499999
78	10.538579918749999
79	10.449455095833333
80	10.21793046590909
81	9.982245546401515
82	10.143949113636364
83	10.212489443181818
84	10.539801193181818
85	10.554586338383839
86	10.42301498989899
87	10.374827299242424
88	10.20615861111111
89	10.025306437500001
90	10.264025854166666
91	10.116474465277777
92	10.043651104166665
93	10.494127541666666
94	10.418696395833333
95	10.855456545833333
96	10.803553429166667
97	10.421825444166666
98	10.009133496250001
99	9.47159340875
100	10.009515775416666
101	10.291685802083332
102	10.729920979166666
103	10.802624058333333
104	10.545635558333332
105	10.805797433333334
106	10.598929516666667
107	10.980358291666667
108	10.819125125
109	10.581185416666667
110	10.543962
111	10.262526083333334
112	10.136227666666667
113	9.725189083333333
114	10.136303083333333
115	10.225802958333334
116	10.641573999999999
117	11.087607250000001
118	10.810197875
119	10.988901250000001
120	10.75914875
121	10.520756249999998
122	10.28629025
123	10.577765124999999
124	10.426787125
125	10.54932875
126	10.637702749999999
127	9.96458625
128	10.5378823125
129	10.1440754375
130	10.4610329375
131	10.5061078125
132	9.73946325
133	10.187579875
134	9.955058375
135	9.923357250000002
136	10.438375500000001
137	10.932229375
138	10.750913
139	10.972516125
140	11.1606925
141	9.89329825
142	10.016551999999999
143	10.61019175
144	10.883721999999999
145	11.43084825
146	12.18215975
