line	lower
0	7.647880656141277
1	7.820265229757855
2	7.978905487411721
3	8.045927879327035
4	8.121439187713907
5	8.157149255432259
6	8.257505646441567
7	8.283496143312362
8	8.29303465442094
9	8.383158230688997
10	8.426185498988378
11	8.372003211999774
12	8.366859985117083
13	8.395696502967407
14	8.389818365414593
15	8.433644921926795
16	8.502284436945926
17	8.497798857866766
18	8.51916086318438
19	8.427804418566875
20	8.380552750125698
21	8.331560531156947
22	8.34479367557558
23	8.346974253127485
24	8.396930845274152
25	8.456344854028298
26	8.519671648183785
27	8.54506875641034
28	8.603381845853175
29	8.632687077627459
30	8.653271384328708
31	8.655938237449003
32	8.687998629246703
33	8.642303367027482
34	8.678047186282498
35	8.622426115783288
36	8.569470795771355
37	8.569499166046619
38	8.566866142082
39	8.625413856344526
40	8.723425415692308
41	8.781855092494677
42	8.830858497453985
43	8.82994081909558
44	8.790893785899838
45	8.750476017546758
46	8.75233985506677
47	8.707701781358027
48	8.76314703224225
49	8.668891455674506
50	8.653161587373793
51	8.645354467072268
52	8.601678177526258
53	8.526068560289271
54	8.625398081700123
55	8.662702937936253
56	8.644568053308689
57	8.754611739197198
58	8.851004763722674
59	8.886683231744602
60	8.772371514706883
61	8.760048927785487
62	8.485414309459033
63	8.397313852101359
64	8.242390716420271
65	8.062978883188746
66	7.948450656377197
67	7.970300592644499
68	7.900539231997973
69	8.047619343959871
70	8.121428051853853
71	8.328697450537259
72	8.489138319128974
73	8.476682251294724
74	8.45772131768578
75	8.475582121102956
76	8.492290310186798
77	8.513464948311025
78	8.618152378680062
79	8.506351163038822
80	8.78484832605086
81	8.722409443522285
82	8.717152546952843
83	8.874365001245954
84	9.046432860792034
85	8.981122497945341
86	9.031684181273622
87	9.115571056103647
88	9.003970128305943
89	9.107924465121682
90	9.015377980979029
91	8.811049233269364
92	8.834924587112656
93	8.962528081828046
94	8.842497053483534
95	8.825873879894203
96	8.87482724825468
97	8.691284088525801
98	8.484302092988376
99	8.59605400235596
100	8.854683573381898
101	9.282245919707126
102	9.201296576536174
103	9.525878888757184
104	9.724188553385337
105	9.549529184354938
106	9.298430465295002
107	9.645984678014766
108	9.655335194927044
109	9.407802519786616
110	9.334876847937377
111	9.3270749780685
112	9.07340039449938
113	8.915181508971818
114	8.770822278910318
115	9.155200207379917
116	9.566398000000007
117	9.946994999999998
118	10.050740199999998
119	10.305908999999989
120	10.21559199999999
121	9.767111199999988
122	9.864113599999992
123	9.653500799999994
124	9.385943400000004
125	9.294232600000004
126	9.374279399999942
127	8.955015499999945
128	9.057766899999951
129	9.496883899999952
130	9.478064099999935
131	9.3240725
132	9.2514736
133	9.250556599999992
134	8.84522239999999
135	8.922466400000005
136	9.663949200000001
137	9.908793200000002
138	10.091755200000001
139	10.673820800000003
140	10.349175000000002
141	9.916989999999998
142	10.528967
143	11.051506199999999
144	10.7702266
145	11.748079200000001
