line	lower
0	7.10074822076939
1	7.479954130572511
2	7.861662496866371
3	7.809270482829285
4	7.987767949668822
5	7.962671088852294
6	8.27315541884183
7	8.19677445644294
8	8.186827024763652
9	8.166318288260577
10	8.464453043898835
11	8.403107903195812
12	8.244467011985817
13	8.637444906103944
14	8.381454629757485
15	8.193541608955814
16	8.377391768782354
17	8.388649601237443
18	8.608054218339872
19	8.600587412318498
20	8.53673918405146
21	8.354963873386556
22	8.495459627825518
23	8.151271995252348
24	8.36432907011262
25	8.291778089207702
26	8.42112959547971
27	8.506362515585051
28	8.401054955985673
29	8.661399113883355
30	8.608412059985136
31	8.54811513661248
32	8.797927962799228
33	8.547581114857097
34	8.764320647389598
35	8.62174632558661
36	8.70841709560098
37	8.569451651703126
38	8.726300211132173
39	8.486215294893553
40	8.356969725526941
41	8.708558946977295
42	8.55628653188004
43	9.019038782444795
44	8.97627309163247
45	8.649118109538783
46	8.953575971773835
47	8.551698140088016
48	8.823803616466087
49	8.774184249867066
50	8.65843729713885
51	8.730385603230124
52	8.828924394509126
53	8.352525733627372
54	8.695534908363493
55	8.619401695631218
56	8.512004155500076
57	8.450876308324197
58	8.849173340681629
59	8.882059189544146
60	8.5287272724934
61	9.062222584942615
62	8.932841430951575
63	9.02756568079128
64	8.310500604355541
65	8.467114337886422
66	7.689049493310341
67	8.49233914416321
68	8.252950002385843
69	7.413441438197917
70	7.894473203828673
71	7.7982991746468535
72	8.14353234093058
73	8.988350562195341
74	7.7824849776678136
75	8.930820197245707
76	8.600503517605436
77	8.081252001759324
78	8.893545894150622
79	7.871788994753695
80	9.014361142664917
81	8.706376708226571
82	8.60468915360451
83	8.334539815944423
84	9.26427480981387
85	8.702166730022041
86	8.68009222537937
87	9.390751425070063
88	9.194879113674824
89	8.937722995580408
90	8.954975146663443
91	9.099526599529495
92	8.832746786081543
93	9.714650797753524
94	8.47499057486714
95	7.933331408115116
96	9.218903368745954
97	9.470764259658498
98	9.11449565603096
99	8.391874706920492
100	8.178098249917502
101	8.301187570101556
102	8.435854281971366
103	9.673255202868889
104	9.685022562050177
105	10.315909981543651
106	7.896440854246787
107	10.058765843076417
108	10.664803526009655
109	8.811725716898179
110	9.060416386243975
111	9.634211917845601
112	10.10551842763781
113	9.427140150307508
114	8.447097357651996
115	9.021407036899584
116	8.365839
117	9.314424000000006
118	8.705344
119	10.368987000000002
120	11.077396000000022
121	10.268823999999965
122	9.833150000000003
123	9.981187999999953
124	9.917402000000008
125	8.834992000000009
126	10.75383599999999
127	8.78008600000001
128	8.643401
129	9.458848000000007
130	9.235225999999702
131	8.6575165
132	9.293843000000045
133	10.838986000000011
134	9.364748999999923
135	8.46526800000002
136	8.294522000000004
137	9.289257999999998
138	8.812315
139	9.750969000000003
140	12.172682000000009
141	9.518742
142	10.204068
143	11.722643
144	8.12774
145	10.011757
146	12.578627
147	12.816764
148	10.316245
149	13.017003
