line	average
0	9.524631041766497
1	9.68529453522736
2	9.798599043818673
3	9.867394980331973
4	9.952778866720141
5	9.9400929101348
6	9.992283600593463
7	9.99389351929508
8	9.978201448483755
9	10.023864082812931
10	10.060697177484299
11	10.060559685942433
12	10.083142879638904
13	10.093599482630248
14	10.093285761304994
15	10.162405765065333
16	10.207946840376696
17	10.187006649566587
18	10.211529053932617
19	10.158341804562681
20	10.071829951867615
21	10.036552586945367
22	10.074129767846053
23	10.07497478155285
24	10.09821541913019
25	10.192157150689162
26	10.193603848484885
27	10.1924185146942
28	10.289612969605546
29	10.323976456808309
30	10.285244002730035
31	10.317955383656068
32	10.36277910849607
33	10.301511113200373
34	10.352583006590203
35	10.401327279115701
36	10.398303791924786
37	10.331353262786514
38	10.331851686534595
39	10.300292702801261
40	10.265894248376012
41	10.309223758151925
42	10.446022633393225
43	10.450507699420013
44	10.389547316724776
45	10.41754721801049
46	10.364957229621742
47	10.298426010682348
48	10.316757886183803
49	10.363591078466033
50	10.399078649075786
51	10.366649805641003
52	10.370883863466556
53	10.375043203902603
54	10.378537074715613
55	10.44319517151965
56	10.589547613091078
57	10.732091554616174
58	10.851658854794746
59	10.92055906612808
60	10.847671368914288
61	10.801834206864596
62	10.475259507578883
63	10.31822565115031
64	10.226915708413468
65	10.007310259880136
66	9.961363532247287
67	10.007983420818714
68	9.907145585104427
69	10.076888286507936
70	10.231570501507935
71	10.169414414285715
72	10.287403189285714
73	10.366290611666665
74	10.210305263333334
75	10.231619678333333
76	10.510611244999998
77	10.448038461666666
78	10.418672935
79	10.246328249393938
80	10.274302945454545
81	10.126423982575757
82	10.157800554545455
83	10.318605127272727
84	10.543627643434345
85	10.479039537373737
86	10.342503103030303
87	10.31354046161616
88	10.132031838888889
89	10.24659115
90	10.097270683333333
91	10.048599505555554
92	10.362406983333333
93	10.561303116666666
94	10.570415236666665
95	10.598262676666668
96	10.664946455333332
97	10.173307880333335
98	9.812732847
99	9.921510060333333
100	10.255452353666666
101	10.419784308333332
102	10.447525296666665
103	10.780743779999998
104	10.89247768
105	10.66557928
106	10.647875146666667
107	10.793944633333332
108	10.920917566666667
109	10.456110933333333
110	10.3787524
111	10.118640133333333
112	10.045768733333334
113	10.100205066666666
114	10.124225166666667
115	10.421878466666666
116	10.8068724
117	10.968212099999999
118	10.8063037
119	10.8485551
120	10.710218199999998
121	10.3271585
122	10.6203575
123	10.3988638
124	10.542362200000001
125	10.420715699999999
126	10.3629943
127	10.36695755
128	10.31619285
129	10.350079050000002
130	10.25771835
131	10.18685915
132	10.0359509
133	10.198865399999999
134	9.827577800000002
135	10.132673300000002
136	10.990163800000001
137	10.649531900000001
138	10.641544
139	11.1225415
140	10.554102
141	9.916989999999998
142	10.528967
143	11.051506199999999
144	10.7702266
145	11.748079200000001
