line	upper
0	5.358027872720283
1	5.7562522325573084
2	5.871811543070013
3	6.095469632449785
4	6.346072328276716
5	6.473952826710541
6	6.48688234652874
7	6.450157988646343
8	6.395510582450719
9	6.413128281012269
10	6.436280021256521
11	6.591840573050956
12	6.679738734143903
13	6.581506353294248
14	6.7312617617733395
15	6.845467697716294
16	7.315633827918206
17	7.270780839830075
18	7.217237573844311
19	6.917532067583253
20	7.066605380026658
21	7.286783383697762
22	7.804659789102547
23	8.188665442766963
24	8.37780840792019
25	8.2231422476655
26	8.506873367637139
27	8.374682658131864
28	8.957143997879905
29	8.479592325703557
30	9.262617494420054
31	8.973959874592005
32	8.704780850734288
33	9.163983117508176
34	9.914135805796128
35	11.53135607314726
36	9.636950091577834
37	8.508970220742718
38	6.99398789187257
39	6.953421782734853
40	5.880012717236398
41	5.140934461435808
42	5.334148990402633
43	5.718277146888436
44	6.555545571610261
45	6.651746094481164
46	6.675481164665553
47	5.923777665498661
48	5.180400628564794
49	4.64485906018074
50	3.9083566305892217
51	3.658528270892886
52	3.5185535792377465
53	3.8359258333116464
54	5.61894633520313
55	7.187762270629505
