line	upper
0	11.172709758432593
1	11.390180817413325
2	11.404505589970938
3	11.640262837700671
4	11.771604166703941
5	11.714987690517358
6	11.73652641901344
7	11.819070453722812
8	11.725699046451746
9	11.628961689251405
10	11.668123516618493
11	11.577293138516465
12	11.719768052870485
13	11.805300580035865
14	11.840327251621968
15	11.928665812069761
16	11.683258894536454
17	11.713086510457149
18	12.054460944812822
19	12.132467468152154
20	11.891285394726111
21	11.65897889671991
22	11.744748383687346
23	11.702485717134518
24	11.7641310985904
25	11.992182160993606
26	11.812555564830975
27	11.734833715861601
28	12.014971060564058
29	11.93422123808979
30	11.771679225063682
31	12.083325676260799
32	12.173577623389342
33	11.868402379997677
34	11.84598797277474
35	12.07253664159887
36	12.03519150003612
37	12.14747572127052
38	12.417176337684808
39	12.34603287572552
40	11.854983934294616
41	11.709442607308539
42	11.852386195599477
43	11.69599096286613
44	11.999585062103456
45	12.487043154976494
46	12.295647997146729
47	11.669921391142594
48	11.72985055969057
49	11.973019453670961
50	11.998372708807612
51	12.027633337018322
52	12.092772544269806
53	12.416417986321637
54	12.047155561051426
55	11.986107305380298
56	12.367815095283808
57	12.071738840080421
58	12.41559188028941
59	13.054283323907338
60	13.200817217710565
61	13.162279527767193
62	12.683897666271434
63	12.59223757342659
64	12.777244787487714
65	12.056150924153172
66	11.651074438406084
67	12.049737653041262
68	11.87349803935724
69	12.184334056764484
70	12.291212455206683
71	11.499763263639855
72	12.200965103198943
73	12.943400571735086
74	11.944269429209907
75	11.651100225907761
76	12.11418224865095
77	11.894017977045028
78	12.272796230547842
79	13.359376856290691
80	12.638487074554254
81	11.339835527417794
82	10.903251378861897
83	11.134206414393581
84	12.219709820991135
85	12.225214567753838
86	11.920852356593466
87	12.009186038708364
88	11.669484723150163
89	11.250958817766964
90	11.061597793570197
91	10.937781168305591
92	11.693555958082465
93	11.467159313689667
94	11.003188675175537
95	12.838412778236133
96	13.122602102464441
97	12.714666058821937
98	11.993592618524277
99	11.395019281581003
100	11.050113274990471
101	9.837846948963538
102	11.693752174246537
103	13.281236450873799
104	12.170910728203086
105	11.14394548210478
106	11.03356188467173
107	12.611284148790297
108	12.646288211879417
109	12.012293281762258
110	11.544633514621879
111	11.50651216059163
112	11.517571044360675
113	10.736608246020246
114	10.526758136057541
115	10.53340631488354
116	12.444070499999999
117	12.666298499999998
118	11.7449285
119	11.95105499999999
120	11.285587500000005
121	11.230371500000015
122	11.17072850000002
123	10.852371500000018
124	10.691066499999991
125	11.714979999999999
126	11.872924
127	11.976177499999995
128	11.859801499999996
129	9.823387000000144
130	12.294232000000148
131	12.43019799999998
132	10.537113999999974
133	10.516686000000032
134	9.43931600000003
135	11.75187099999999
136	12.674019000000001
137	10.510876500000002
138	11.005951
139	13.205428999999995
140	11.870346999999995
141	9.861405
142	10.963355499999999
143	9.9251915
144	9.0697485
145	11.295192
146	12.697695499999998
147	11.5665045
148	11.666624
