line	upper
0	5.599162886034823
1	5.939953083221356
2	6.117464196188284
3	6.268717858428978
4	6.378331151604215
5	6.4644720635340835
6	6.448742428429538
7	6.418564723245545
8	6.44186838026167
9	6.51171736434287
10	6.556313170544081
11	6.553465842767788
12	6.702597452799512
13	6.801825776419946
14	6.987741795688137
15	7.057222716211216
16	7.183264508749983
17	7.099503979174085
18	7.189905325597434
19	7.165954242217717
20	7.419831348737569
21	7.7727620469510255
22	8.042120046419878
23	8.113753469320873
24	8.50481603731465
25	8.384133767837467
26	8.574840602388639
27	8.565886387984673
28	9.0078189158902
29	8.855092506561558
30	8.763945303546127
31	9.131922387667162
32	9.715818594617101
33	10.125188450782451
34	9.52971651785866
35	9.59833221662216
36	8.823191315401088
37	7.753288104021893
38	6.207526203075642
39	6.125581937315872
40	5.848395365817842
41	5.442099756085161
42	5.886856210641119
43	6.311435392164702
44	6.362827778023009
45	6.240633415698736
46	5.988709481170517
47	5.216415871165296
48	4.594599737363569
49	4.178537744906916
50	3.7732814194087476
51	3.7879148602116812
52	4.76299010992035
53	5.740924803432916
